[0.01, 68.07315087048974, 1.0]
[0.001, 61.97258874508573, 1.0]

[0.001, 61.97258874508573, 1.0]
[0.002, 67.37197883165025, 1.0]
[0.005, 67.45711953934959, 1.0]
[0.01, 68.07315087048974, 1.0]
[0.02, 63.75187956615914, 0.95]
[0.05, 62.99202410056279, 0.75]
[0.1, 50.67837305435357, 0.5]
[0.2, 48.49021029673082, 0.55]
[0.5, 23.631425587085708, 0.25]
[1, -1.2079057584526303, 0.0]
